"shapeid","x","y"
"616","103.7383072","1.3225408"
"616","103.7386205","1.3224723"
"616","103.7387545","1.3223409"
"616","103.7388108","1.3223834"
"616","103.7387307","1.3224523"
"616","103.7388547","1.3224247"
"616","103.7390587","1.3225512"
"616","103.739075","1.322625"
"616","103.7389108","1.3226706"
"616","103.7389017","1.3226279"
"616","103.7385218","1.3227085"
"616","103.7384907","1.3225622"
"616","103.7382855","1.3226058"
"616","103.7383028","1.322687"
"616","103.7382186","1.3227014"
"616","103.7381801","1.3225228"
"616","103.738133","1.3223042"
"617","103.7391366","1.3221388"
"617","103.7391183","1.3220456"
"617","103.7391912","1.3220313"
"617","103.7391796","1.3219722"
"617","103.7389706","1.3220132"
"617","103.738949","1.3219032"
"617","103.7392985","1.3218347"
"617","103.73935","1.322097"
"617","103.7391366","1.3221388"
"618","103.7385835","1.3218508"
"618","103.7386915","1.3221128"
"618","103.7388562","1.3223128"
"618","103.7390952","1.3224226"
"618","103.7391643","1.3227023"
"618","103.738309","1.3228935"
"618","103.7382612","1.3227058"
"618","103.7381249","1.3227359"
"618","103.7379619","1.321996"
"618","103.7385835","1.3218508"
"619","103.7381323","1.3241957"
"619","103.7380146","1.323645"
"619","103.7384679","1.3235298"
"619","103.7383652","1.3230166"
"619","103.7388235","1.3229289"
"619","103.7388034","1.3228213"
"619","103.7392166","1.3227337"
"619","103.7391891","1.3225935"
"619","103.7401382","1.3223556"
"619","103.7404612","1.3235974"
"619","103.7395747","1.3239103"
"619","103.7381323","1.3241957"
"620","103.7497927","1.3215545"
"620","103.7499699","1.3215192"
"620","103.7499252","1.321294"
"620","103.7497922","1.3213205"
"620","103.7497814","1.3212658"
"620","103.7490047","1.3214202"
"620","103.7490617","1.3217072"
"620","103.7490897","1.3217017"
"620","103.7491697","1.3220996"
"620","103.7500446","1.3219258"
"620","103.7499819","1.3216101"
"620","103.7498106","1.3216442"
"620","103.7497927","1.3215545"
"621","103.740498","1.3235598"
"621","103.7401899","1.3223525"
"621","103.7416667","1.3220232"
"621","103.7418438","1.3227348"
"621","103.7412417","1.3230606"
"621","103.740498","1.3235598"
"622","103.7370701","1.3229766"
"622","103.736905","1.3221945"
"622","103.7372685","1.3221178"
"622","103.7371652","1.3216287"
"622","103.7384023","1.3213676"
"622","103.7384974","1.3218182"
"622","103.7378889","1.3219466"
"622","103.7380622","1.3227672"
"622","103.7370701","1.3229766"
"623","103.7492834","1.3217484"
"623","103.7492663","1.321664"
"623","103.7495726","1.3216019"
"623","103.7495898","1.3216863"
"623","103.7492834","1.3217484"
"624","103.7382986","1.3224984"
"624","103.7381801","1.3225228"
"624","103.738133","1.3223042"
"624","103.7380493","1.3223227"
"624","103.737982","1.3220199"
"624","103.7384753","1.3219082"
"624","103.7386073","1.3223443"
"624","103.7382804","1.3224094"
"624","103.7382986","1.3224984"
"625","103.7401405","1.3215937"
"625","103.7399456","1.3206313"
"625","103.7407177","1.3204751"
"625","103.7405704","1.3197479"
"625","103.7421487","1.3194285"
"625","103.7421883","1.319624"
"625","103.7409445","1.3198757"
"625","103.741247","1.3213698"
"625","103.7401405","1.3215937"
"626","103.7357646","1.3369869"
"626","103.7357481","1.3362402"
"626","103.7358421","1.3360829"
"626","103.7360347","1.3359444"
"626","103.7373241","1.3359514"
"626","103.7371996","1.3362754"
"626","103.7371432","1.3366276"
"626","103.7371597","1.3370127"
"626","103.7357646","1.3369869"
"627","103.7370008","1.3357536"
"627","103.736992","1.3356252"
"627","103.7370102","1.3355961"
"627","103.7370609","1.3355953"
"627","103.7370825","1.3356185"
"627","103.7370841","1.3356526"
"627","103.7371389","1.3356484"
"627","103.7371389","1.3356136"
"627","103.7371472","1.3355961"
"627","103.7371879","1.335597"
"627","103.7371904","1.3355779"
"627","103.7372253","1.3355505"
"627","103.737251","1.3355463"
"627","103.7372618","1.3355613"
"627","103.7372984","1.335533"
"627","103.7372776","1.3355106"
"627","103.7372776","1.3354841"
"627","103.7373216","1.3354467"
"627","103.7373183","1.335382"
"627","103.7373332","1.3353595"
"627","103.7373673","1.3353604"
"627","103.7373623","1.3353106"
"627","103.7373374","1.3353139"
"627","103.7373117","1.3352948"
"627","103.7373092","1.33525"
"627","103.7373374","1.3352259"
"627","103.7373789","1.3352267"
"627","103.7373822","1.3352043"
"627","103.7374653","1.3352026"
"627","103.7374802","1.3354666"
"627","103.7374412","1.3355181"
"627","103.7374478","1.3355513"
"627","103.7372293","1.3357456"
"627","103.7370008","1.3357536"
"628","103.7379238","1.3350403"
"628","103.7378282","1.334954"
"628","103.7378212","1.3349204"
"628","103.7378571","1.3348847"
"628","103.7378888","1.3348864"
"628","103.7379136","1.3349097"
"628","103.7379501","1.3348687"
"628","103.7379259","1.3348436"
"628","103.7379198","1.3348253"
"628","103.7379802","1.334773"
"628","103.7379687","1.3347575"
"628","103.7379748","1.3347136"
"628","103.7379904","1.3346928"
"628","103.7380086","1.334696"
"628","103.7380152","1.3346503"
"628","103.7379847","1.3346486"
"628","103.7379663","1.3346295"
"628","103.737972","1.3345721"
"628","103.7379505","1.3345466"
"628","103.7379456","1.3345201"
"628","103.7379707","1.334497"
"628","103.7379325","1.3344647"
"628","103.7379169","1.3344843"
"628","103.7378851","1.3344885"
"628","103.7378522","1.3344579"
"628","103.7378558","1.334421"
"628","103.7378862","1.3343928"
"628","103.7378731","1.3343744"
"628","103.7379317","1.3343155"
"628","103.7381","1.3344763"
"628","103.7381076","1.3345404"
"628","103.7381355","1.3345597"
"628","103.7381289","1.3348625"
"628","103.7379238","1.3350403"
"629","103.7350217","1.3379455"
"629","103.7350129","1.337817"
"629","103.7350312","1.337788"
"629","103.7350818","1.3377872"
"629","103.7351034","1.3378104"
"629","103.7351051","1.3378444"
"629","103.7351599","1.3378403"
"629","103.7351599","1.3378054"
"629","103.7351682","1.337788"
"629","103.7352089","1.3377888"
"629","103.7352114","1.3377697"
"629","103.7352462","1.3377423"
"629","103.735272","1.3377382"
"629","103.7352828","1.3377531"
"629","103.7353193","1.3377249"
"629","103.7352986","1.3377025"
"629","103.7352986","1.3376759"
"629","103.7353426","1.3376386"
"629","103.7353392","1.3375738"
"629","103.7353542","1.3375514"
"629","103.7353882","1.3375522"
"629","103.7353833","1.3375024"
"629","103.7353583","1.3375057"
"629","103.7353326","1.3374866"
"629","103.7353301","1.3374418"
"629","103.7353583","1.3374177"
"629","103.7353999","1.3374186"
"629","103.7354032","1.3373962"
"629","103.7354862","1.3373945"
"629","103.7355012","1.3376585"
"629","103.7354621","1.33771"
"629","103.7354688","1.3377432"
"629","103.7352537","1.3379565"
"629","103.7350217","1.3379455"
"630","103.7349748","1.3379003"
"630","103.7349765","1.3377982"
"630","103.7349599","1.3377991"
"630","103.7349599","1.3377791"
"630","103.7349192","1.3377783"
"630","103.7349175","1.3377941"
"630","103.7348884","1.3377891"
"630","103.7348461","1.3377443"
"630","103.7348478","1.337697"
"630","103.7348901","1.3376496"
"630","103.73492","1.3376513"
"630","103.7349217","1.3376737"
"630","103.7349349","1.337677"
"630","103.735003","1.3376198"
"630","103.735003","1.337604"
"630","103.7350255","1.3375816"
"630","103.7349814","1.3375376"
"630","103.7349839","1.337506"
"630","103.7349665","1.3374836"
"630","103.7349225","1.3374828"
"630","103.7349001","1.337501"
"630","103.7348918","1.3375542"
"630","103.7348336","1.3375542"
"630","103.7348145","1.3375301"
"630","103.7347905","1.3375293"
"630","103.7347531","1.3375666"
"630","103.7347506","1.3375915"
"630","103.7347805","1.3376173"
"630","103.7347332","1.3376671"
"630","103.7347124","1.3376646"
"630","103.7346916","1.3376795"
"630","103.73469","1.3377318"
"630","103.7347132","1.3377493"
"630","103.734744","1.3377476"
"630","103.7347498","1.3378057"
"630","103.7347272","1.337825"
"630","103.7347277","1.3378567"
"630","103.7347618","1.3378878"
"630","103.7347917","1.3378831"
"630","103.7348146","1.337859"
"630","103.7348557","1.3379019"
"630","103.734861","1.3379318"
"630","103.7348833","1.3379483"
"630","103.7349268","1.3379465"
"630","103.7349479","1.337926"
"630","103.7349479","1.3379007"
"630","103.7349748","1.3379003"
"631","103.7369211","1.3357128"
"631","103.7369227","1.3356107"
"631","103.7369061","1.3356116"
"631","103.7369061","1.3355916"
"631","103.7368654","1.3355908"
"631","103.7368638","1.3356066"
"631","103.7368347","1.3356016"
"631","103.7367924","1.3355568"
"631","103.736794","1.3355094"
"631","103.7368364","1.3354621"
"631","103.7368663","1.3354638"
"631","103.7368679","1.3354862"
"631","103.7368812","1.3354895"
"631","103.7369493","1.3354322"
"631","103.7369493","1.3354165"
"631","103.7369717","1.3353941"
"631","103.7369277","1.3353501"
"631","103.7369302","1.3353185"
"631","103.7369128","1.3352961"
"631","103.7368688","1.3352953"
"631","103.7368463","1.3353135"
"631","103.736838","1.3353667"
"631","103.7367799","1.3353667"
"631","103.7367608","1.3353426"
"631","103.7367367","1.3353418"
"631","103.7366994","1.3353791"
"631","103.7366969","1.335404"
"631","103.7367268","1.3354297"
"631","103.7366794","1.3354796"
"631","103.7366587","1.3354771"
"631","103.7366379","1.335492"
"631","103.7366363","1.3355443"
"631","103.7366595","1.3355617"
"631","103.7366902","1.3355601"
"631","103.736696","1.3356182"
"631","103.7366734","1.3356375"
"631","103.736674","1.3356692"
"631","103.7367081","1.3357003"
"631","103.736738","1.3356956"
"631","103.7367609","1.3356715"
"631","103.736802","1.3357144"
"631","103.7368073","1.3357443"
"631","103.7368296","1.3357607"
"631","103.7368731","1.335759"
"631","103.7368942","1.3357384"
"631","103.7368942","1.3357132"
"631","103.7369211","1.3357128"
"632","103.7376838","1.3345987"
"632","103.7377363","1.3345111"
"632","103.7377215","1.3345036"
"632","103.7377315","1.3344863"
"632","103.7376967","1.3344652"
"632","103.7376873","1.3344781"
"632","103.7376647","1.3344592"
"632","103.7376504","1.3343993"
"632","103.7376755","1.3343591"
"632","103.7377358","1.3343393"
"632","103.7377609","1.3343556"
"632","103.7377511","1.3343759"
"632","103.737761","1.3343854"
"632","103.737813","1.3344156"
"632","103.7378486","1.3343698"
"632","103.7378565","1.3343562"
"632","103.7378871","1.3343479"
"632","103.737871","1.3342878"
"632","103.7378889","1.3342618"
"632","103.737885","1.3342336"
"632","103.7378473","1.3342109"
"632","103.7378187","1.3342155"
"632","103.737785","1.3342574"
"632","103.7377346","1.3342284"
"632","103.7377301","1.334198"
"632","103.7377097","1.3341852"
"632","103.7376586","1.3341989"
"632","103.737644","1.3342192"
"632","103.7376571","1.3342565"
"632","103.7375912","1.334276"
"632","103.7375744","1.3342634"
"632","103.737549","1.334266"
"632","103.7375214","1.3343105"
"632","103.7375328","1.3343372"
"632","103.7375603","1.3343511"
"632","103.7375362","1.3344043"
"632","103.737507","1.3344097"
"632","103.7374917","1.3344375"
"632","103.7375056","1.3344815"
"632","103.7375339","1.3344923"
"632","103.7375658","1.3344829"
"632","103.7375799","1.3345406"
"632","103.7375696","1.3345692"
"632","103.7375807","1.3345945"
"632","103.7376192","1.3346147"
"632","103.7376478","1.3346075"
"632","103.7376604","1.3345856"
"632","103.7376838","1.3345987"
"633","103.7365817","1.3365286"
"633","103.7361116","1.3365236"
"633","103.7361667","1.3363875"
"633","103.7361887","1.3363873"
"633","103.7361875","1.3362969"
"633","103.7360846","1.3362982"
"633","103.7360831","1.336255"
"633","103.7361452","1.3362558"
"633","103.7361459","1.3361992"
"633","103.7362752","1.3362011"
"633","103.7362744","1.336264"
"633","103.7365849","1.3362677"
"633","103.7365817","1.3365286"
"634","103.7359178","1.3363976"
"634","103.7359165","1.336508"
"634","103.7358054","1.3365066"
"634","103.7358047","1.3365657"
"634","103.7358454","1.3365662"
"634","103.7358411","1.3369285"
"634","103.736225","1.3369331"
"634","103.7362281","1.336675"
"634","103.7363607","1.3366766"
"634","103.7363611","1.3366427"
"634","103.7366972","1.3366467"
"634","103.7366977","1.3366"
"634","103.7368029","1.3366021"
"634","103.7368044","1.3364772"
"634","103.7367673","1.3364768"
"634","103.7367655","1.3361541"
"634","103.7364035","1.3361497"
"634","103.7364048","1.3360679"
"634","103.7360149","1.3360621"
"634","103.7360139","1.3361265"
"634","103.7359233","1.3361255"
"634","103.7359229","1.3361564"
"634","103.7358869","1.336156"
"634","103.735886","1.3362279"
"634","103.7358634","1.3362276"
"634","103.7358627","1.3362854"
"634","103.7358365","1.3362851"
"634","103.7358352","1.3363967"
"634","103.7359178","1.3363976"
"635","103.7359529","1.3365084"
"635","103.7359533","1.3364737"
"635","103.7360304","1.3365093"
"635","103.7359529","1.3365084"
"636","103.7360456","1.3362546"
"636","103.7360495","1.3363642"
"636","103.7359902","1.3363368"
"636","103.735954","1.336415"
"636","103.7359559","1.3362535"
"636","103.7360456","1.3362546"
"637","103.7391615","1.3398371"
"637","103.7391574","1.3398318"
"637","103.7391788","1.3398061"
"637","103.7391108","1.3397497"
"637","103.7390726","1.3397957"
"637","103.7390476","1.3398023"
"637","103.7390202","1.3398233"
"637","103.7390029","1.3398531"
"637","103.7389987","1.3398847"
"637","103.7389331","1.3399636"
"637","103.7389273","1.3401935"
"637","103.7388748","1.3401924"
"637","103.7388627","1.3407542"
"637","103.7389793","1.3407567"
"637","103.7389837","1.3405525"
"637","103.7390615","1.3405531"
"637","103.7390597","1.3406569"
"637","103.7395831","1.3406658"
"637","103.7395836","1.3407131"
"637","103.7395391","1.3407109"
"637","103.7395353","1.3407882"
"637","103.7395845","1.3407906"
"637","103.7395849","1.3408249"
"637","103.7389308","1.3408685"
"637","103.7389368","1.3409584"
"637","103.738985","1.3409552"
"637","103.738988","1.340995"
"637","103.7395863","1.3409499"
"637","103.739588","1.3411032"
"637","103.7391072","1.3411288"
"637","103.7391117","1.3412151"
"637","103.7391587","1.3412126"
"637","103.7391789","1.3412954"
"637","103.7396375","1.3411835"
"637","103.7396295","1.3404708"
"637","103.7396898","1.3404708"
"637","103.7396898","1.3403942"
"637","103.7396287","1.3403942"
"637","103.7396276","1.3403001"
"637","103.7401351","1.3403103"
"637","103.7401409","1.3400191"
"637","103.7402543","1.3400233"
"637","103.7402689","1.3396305"
"637","103.7399677","1.3396193"
"637","103.7399554","1.3399488"
"637","103.7397218","1.3399441"
"637","103.7397442","1.3398544"
"637","103.7397795","1.3398508"
"637","103.7398257","1.3398326"
"637","103.7398476","1.3397961"
"637","103.7398415","1.3397523"
"637","103.7398172","1.3397061"
"637","103.7397624","1.339683"
"637","103.7397077","1.3396988"
"637","103.7396809","1.3397341"
"637","103.7396712","1.3397827"
"637","103.7396359","1.3398058"
"637","103.7395569","1.3398727"
"637","103.7395119","1.3400077"
"637","103.7395052","1.3402361"
"637","103.7391424","1.3402386"
"637","103.739142","1.340274"
"637","103.7389898","1.3402712"
"637","103.7389911","1.3402097"
"637","103.7390281","1.3402106"
"637","103.7390338","1.3399806"
"637","103.7390503","1.3399608"
"637","103.7390579","1.3399652"
"637","103.7390921","1.3399698"
"637","103.7391254","1.3399609"
"637","103.7391528","1.33994"
"637","103.7391701","1.3399102"
"637","103.7391719","1.339897"
"637","103.7393333","1.3399005"
"637","103.7393346","1.3398409"
"637","103.7391615","1.3398371"
"638","103.7391893","1.3403967"
"638","103.7394306","1.3404011"
"638","103.7394287","1.3405215"
"638","103.7391878","1.3405174"
"638","103.7391882","1.3404846"
"638","103.7392325","1.3404842"
"638","103.7392319","1.3404197"
"638","103.739189","1.3404201"
"638","103.7391893","1.3403967"
"639","103.7391281","1.3404206"
"639","103.7390823","1.3404209"
"639","103.7390828","1.3404854"
"639","103.7391272","1.3404851"
"639","103.7391269","1.3405163"
"639","103.7389845","1.3405137"
"639","103.7389872","1.340393"
"639","103.7391284","1.3403956"
"639","103.7391281","1.3404206"
"640","103.7582031","1.3381779"
"640","103.7581514","1.3384459"
"640","103.7585437","1.3385216"
"640","103.7585955","1.3382536"
"640","103.7582031","1.3381779"
"641","103.7596086","1.3376374"
"641","103.7601005","1.3375561"
"641","103.7601264","1.3379213"
"641","103.7599977","1.337924"
"641","103.7600044","1.3380125"
"641","103.7601264","1.3380071"
"641","103.7601036","1.3385555"
"641","103.7599762","1.3385314"
"641","103.7599494","1.3386547"
"641","103.7600902","1.3387137"
"641","103.7599789","1.3390047"
"641","103.7598864","1.3389711"
"641","103.7598622","1.3390449"
"641","103.759944","1.3390771"
"641","103.7597335","1.3396978"
"641","103.7596999","1.3396871"
"641","103.7596771","1.3397514"
"641","103.759657","1.3397447"
"641","103.7596356","1.3398279"
"641","103.7592131","1.3396723"
"641","103.7592346","1.3395838"
"641","103.7591662","1.3395611"
"641","103.7591434","1.3396455"
"641","103.7587504","1.3394913"
"641","103.7587826","1.3393935"
"641","103.7586861","1.339368"
"641","103.758965","1.3386105"
"641","103.7589784","1.3386091"
"641","103.7590039","1.3385501"
"641","103.7589905","1.3385448"
"641","103.7590817","1.3383195"
"641","103.7592373","1.3383799"
"641","103.7594384","1.337924"
"641","103.759476","1.3378865"
"641","103.7595122","1.3378556"
"641","103.7595564","1.3378342"
"641","103.759594","1.3378261"
"641","103.7597388","1.3378114"
"641","103.7597429","1.3377537"
"641","103.759712","1.3377537"
"641","103.7597093","1.3377216"
"641","103.7596155","1.3377296"
"641","103.7596086","1.3376374"
"642","103.7373728","1.3399477"
"642","103.7374583","1.3400583"
"642","103.7371167","1.3403222"
"642","103.7369961","1.3401661"
"642","103.7372281","1.3399868"
"642","103.7372632","1.3400323"
"642","103.7373728","1.3399477"
"643","103.7412396","1.3394808"
"643","103.7413793","1.3394863"
"643","103.7414484","1.3394269"
"643","103.7415107","1.3394531"
"643","103.7416241","1.3394172"
"643","103.741862","1.3392513"
"643","103.7418717","1.3391932"
"643","103.7416089","1.3388323"
"643","103.7412617","1.3390632"
"643","103.7412396","1.3394808"
"644","103.7461022","1.3213823"
"644","103.7459269","1.3214199"
"644","103.7458628","1.3211206"
"644","103.7460381","1.3210831"
"644","103.7460434","1.3211079"
"644","103.7460588","1.3211796"
"644","103.7461022","1.3213823"
"645","103.747825","1.3217043"
"645","103.7478502","1.3218713"
"645","103.7479438","1.3218572"
"645","103.7479187","1.3216902"
"645","103.747825","1.3217043"
"646","103.7482573","1.3216444"
"646","103.7482822","1.3217662"
"646","103.7481924","1.3217845"
"646","103.7481675","1.3216627"
"646","103.7482573","1.3216444"
"647","103.7462397","1.3212583"
"647","103.7462245","1.3211838"
"647","103.7462032","1.32108"
"647","103.7460434","1.3211079"
"647","103.7460381","1.3210831"
"647","103.7458628","1.3211206"
"647","103.7458491","1.3210388"
"647","103.7459314","1.321021"
"647","103.7459284","1.3209993"
"647","103.7462573","1.3209243"
"647","103.7463242","1.3212411"
"647","103.7462397","1.3212583"
"648","103.7323736","1.3446451"
"648","103.7324032","1.3450285"
"648","103.7326128","1.3449115"
"648","103.7328654","1.3448006"
"648","103.7335864","1.3445418"
"648","103.733648","1.3445174"
"648","103.7339191","1.3444001"
"648","103.7342149","1.3442708"
"648","103.734486","1.344086"
"648","103.7351392","1.3437348"
"648","103.7348699","1.3432038"
"648","103.7357431","1.3426814"
"648","103.7355476","1.3423272"
"648","103.7353364","1.3419175"
"648","103.7350653","1.3415479"
"648","103.7348065","1.3414863"
"648","103.7346401","1.3415171"
"648","103.7344367","1.3416095"
"648","103.7335237","1.3422599"
"648","103.7333887","1.3423561"
"648","103.7334449","1.3423127"
"648","103.7337383","1.342672"
"648","103.7323516","1.3437229"
"648","103.7323736","1.3446451"
"649","103.7327008","1.3454213"
"649","103.7325872","1.3451908"
"649","103.7328204","1.3450759"
"649","103.7328414","1.3451185"
"649","103.7328947","1.3450922"
"649","103.7329646","1.3452339"
"649","103.7328915","1.3452699"
"649","103.7329143","1.3453161"
"649","103.7327008","1.3454213"
"650","103.7327507","1.3454996"
"650","103.7331757","1.3462419"
"650","103.7335866","1.3462839"
"650","103.7339416","1.346466"
"650","103.7340209","1.3461999"
"650","103.7339649","1.3458077"
"650","103.7338015","1.3453735"
"650","103.733666","1.3450514"
"650","103.7335633","1.3447152"
"650","103.733129","1.3448646"
"650","103.7328861","1.344972"
"650","103.7330496","1.3453362"
"650","103.7327507","1.3454996"
"651","103.7440044","1.3350832"
"651","103.7437234","1.3349327"
"651","103.7439108","1.3345389"
"651","103.7443067","1.3341651"
"651","103.744374","1.3341506"
"651","103.7444332","1.3341662"
"651","103.7444706","1.334202"
"651","103.7445499","1.3344122"
"651","103.7446686","1.3346478"
"651","103.744581","1.3348003"
"651","103.7445622","1.3348317"
"651","103.7445123","1.3348707"
"651","103.7444422","1.3348801"
"651","103.7442816","1.3348021"
"651","103.7442192","1.3347912"
"651","103.7441553","1.3348193"
"651","103.7440044","1.3350832"
"652","103.745365","1.3378466"
"652","103.745516","1.3378481"
"652","103.7455237","1.3375786"
"652","103.7453696","1.3375786"
"652","103.745365","1.3378466"
"653","103.7457162","1.3375232"
"653","103.7457147","1.3373861"
"653","103.7459627","1.3373799"
"653","103.7459627","1.337517"
"653","103.7457162","1.3375232"
"654","103.7390714","1.3318499"
"654","103.739484","1.3316668"
"654","103.7394411","1.3315702"
"654","103.7394193","1.3315798"
"654","103.7394076","1.3315535"
"654","103.7397899","1.3313839"
"654","103.7397421","1.3312762"
"654","103.7392783","1.331482"
"654","103.739327","1.3315918"
"654","103.7393885","1.3315645"
"654","103.7393982","1.3315865"
"654","103.7390275","1.331751"
"654","103.7390714","1.3318499"
"655","103.7429005","1.3352897"
"655","103.7423855","1.3350162"
"655","103.7419241","1.3359279"
"655","103.7415915","1.3360352"
"655","103.7417042","1.3365607"
"655","103.7421387","1.3363408"
"655","103.7424445","1.3360727"
"655","103.7429005","1.3352897"
"656","103.733588","1.3434041"
"656","103.7335639","1.3433987"
"656","103.7335196","1.3433786"
"656","103.7334888","1.3433934"
"656","103.7334807","1.3434255"
"656","103.7335263","1.3434604"
"656","103.7335196","1.3434765"
"656","103.7334727","1.3434765"
"656","103.7334204","1.3435127"
"656","103.7334016","1.3435435"
"656","103.7333801","1.3435449"
"656","103.7333627","1.3435194"
"656","103.7333278","1.343518"
"656","103.733305","1.3435462"
"656","103.7333144","1.3435998"
"656","103.7332527","1.343624"
"656","103.7332313","1.3436682"
"656","103.733246","1.343699"
"656","103.7332956","1.3437178"
"656","103.733352","1.3436695"
"656","103.7333922","1.3436736"
"656","103.7334405","1.3436964"
"656","103.7334888","1.3436776"
"656","103.7334914","1.3436186"
"656","103.7334324","1.3435851"
"656","103.7334271","1.3435677"
"656","103.7334552","1.3435247"
"656","103.7334928","1.3434979"
"656","103.733533","1.3435247"
"656","103.7335652","1.3435301"
"656","103.7336215","1.34351"
"656","103.733647","1.3435274"
"656","103.7336631","1.3435462"
"656","103.7336926","1.3435569"
"656","103.7337221","1.3435475"
"656","103.7337409","1.3434979"
"656","103.7337221","1.3434658"
"656","103.7336752","1.3434537"
"656","103.7336671","1.3434309"
"656","103.7336953","1.3433853"
"656","103.7336738","1.3433478"
"656","103.7336309","1.3433424"
"656","103.733588","1.3434041"
"657","103.7331692","1.343492"
"657","103.7333143","1.3433893"
"657","103.7333398","1.3434253"
"657","103.7333928","1.3433879"
"657","103.7333611","1.3433431"
"657","103.7334367","1.3432897"
"657","103.7334112","1.3432537"
"657","103.7335562","1.3431512"
"657","103.733443","1.3429912"
"657","103.7329839","1.3433159"
"657","103.7330497","1.3434089"
"657","103.7330137","1.3434344"
"657","103.7330621","1.3435028"
"657","103.7331386","1.3434487"
"657","103.7331692","1.343492"
"658","103.748561","1.3292141"
"658","103.7484441","1.3292097"
"658","103.7484585","1.3291087"
"658","103.7484315","1.3290252"
"658","103.748543","1.3290298"
"658","103.7485408","1.3291219"
"658","103.7485572","1.3291663"
"658","103.7486","1.329209"
"658","103.748941","1.3292239"
"658","103.7489426","1.329265"
"658","103.7489163","1.3293012"
"658","103.7488686","1.3293275"
"658","103.7486597","1.3293259"
"658","103.7486071","1.3293078"
"658","103.7485758","1.329265"
"658","103.748561","1.3292141"
"659","103.7481716","1.3290564"
"659","103.7481446","1.3290852"
"659","103.7481308","1.329122"
"659","103.7481321","1.3291613"
"659","103.7481483","1.3291971"
"659","103.748177","1.329224"
"659","103.7482138","1.3292379"
"659","103.7482532","1.3292366"
"659","103.748289","1.3292204"
"659","103.7483159","1.3291917"
"659","103.7483298","1.3291549"
"659","103.7483285","1.3291155"
"659","103.7483123","1.3290797"
"659","103.7482836","1.3290528"
"659","103.7482467","1.3290389"
"659","103.7482074","1.3290402"
"659","103.7481716","1.3290564"
"660","103.7484441","1.3292097"
"660","103.7484585","1.3291087"
"660","103.7484315","1.3290252"
"660","103.7483747","1.328955"
"660","103.7482955","1.3289118"
"660","103.7482057","1.3289023"
"660","103.7481192","1.3289278"
"660","103.7480489","1.3289845"
"660","103.7480058","1.3290637"
"660","103.7479962","1.3291535"
"660","103.7480217","1.32924"
"660","103.7480784","1.3293102"
"660","103.7481577","1.3293534"
"660","103.7482475","1.3293629"
"660","103.748334","1.3293374"
"660","103.7484042","1.3292807"
"660","103.7484441","1.3292097"
"661","103.7469915","1.3298115"
"661","103.7469702","1.3297891"
"661","103.7470458","1.3297298"
"661","103.7470654","1.329752"
"661","103.7471122","1.3297438"
"661","103.7471677","1.329755"
"661","103.7472096","1.3297806"
"661","103.7472375","1.3298213"
"661","103.7472499","1.3299014"
"661","103.7472252","1.3300319"
"661","103.7471226","1.3300225"
"661","103.7470687","1.3300115"
"661","103.7470059","1.3299901"
"661","103.7469829","1.3299463"
"661","103.7469647","1.3298983"
"661","103.7469651","1.3298479"
"661","103.7469915","1.3298115"
"662","103.7476013","1.3317476"
"662","103.7475483","1.3317601"
"662","103.747504","1.3317919"
"662","103.7474754","1.3318382"
"662","103.7474666","1.3318919"
"662","103.7474791","1.331945"
"662","103.7475109","1.3319892"
"662","103.7475572","1.3320179"
"662","103.747611","1.3320266"
"662","103.747664","1.3320141"
"662","103.7477083","1.3319823"
"662","103.7477369","1.331936"
"662","103.7477457","1.3318823"
"662","103.7477332","1.3318292"
"662","103.7477014","1.331785"
"662","103.7476551","1.3317563"
"662","103.7476013","1.3317476"
"663","103.7470016","1.3300919"
"663","103.7470748","1.3300384"
"663","103.7471226","1.3300225"
"663","103.7472252","1.3300319"
"663","103.7472499","1.3299014"
"663","103.7472975","1.3298018"
"663","103.7474887","1.3298058"
"663","103.7474995","1.3299452"
"663","103.7474913","1.3300838"
"663","103.7474842","1.3302669"
"663","103.747459","1.3304302"
"663","103.7474172","1.3305599"
"663","103.7473367","1.3305546"
"663","103.7473334","1.3306375"
"663","103.7472583","1.3306248"
"663","103.7472483","1.3307495"
"663","103.7470445","1.330728"
"663","103.7469533","1.3306371"
"663","103.7470016","1.3300919"
"664","103.7469702","1.3297891"
"664","103.7470458","1.3297298"
"664","103.7471202","1.3296833"
"664","103.747176","1.3297508"
"664","103.7472669","1.3296925"
"664","103.7473129","1.3294442"
"664","103.7472455","1.3293538"
"664","103.7469889","1.3295166"
"664","103.7469511","1.3294738"
"664","103.7465333","1.3297402"
"664","103.7465678","1.3297813"
"664","103.7464926","1.3298369"
"664","103.7465223","1.3298732"
"664","103.7463346","1.3300662"
"664","103.7463936","1.330152"
"664","103.7466403","1.3301842"
"664","103.7469515","1.3299536"
"664","103.7468862","1.3298593"
"664","103.7469702","1.3297891"
"665","103.7476455","1.3320763"
"665","103.7476016","1.3320802"
"665","103.7475566","1.3320735"
"665","103.7474972","1.3320451"
"665","103.7474509","1.3319976"
"665","103.7474213","1.3319249"
"665","103.747423","1.3318504"
"665","103.747457","1.3317775"
"665","103.7474932","1.3317415"
"665","103.747544","1.3317142"
"665","103.7476099","1.3317034"
"665","103.747662","1.3317116"
"665","103.7477069","1.331732"
"665","103.7477486","1.3317675"
"665","103.7477825","1.3318231"
"665","103.7477955","1.3318906"
"665","103.7477862","1.3319504"
"665","103.7477584","1.3320041"
"665","103.7477127","1.3320479"
